"Date","cmp_score","energy_score","temperature_score","vector_ad_cmp","vector_ad_energy","vector_ad_energy_absolute","vector_ad_energy_relative","vector_ad_temperature","Cluster","severity","context","subload"
"2019-01-01",0,1,1,20.4274325356859,119.9,21.2453333333333,21.5350515603249,-1.53640022616211,1,1,1,"Canteen"
"2019-01-02",0,1,1,20.5718253930005,132.6,33.9453333333333,34.4082388398589,-1.31609491813006,1,1,1,"Canteen"
"2019-01-03",0,1,1,20.3921553544496,132.1,33.4453333333333,33.9014204430268,-1.54179545819554,1,1,1,"Canteen"
"2019-01-04",1,1,1,23.6045118725867,133.6,18.025,15.5959333765953,-1.82916112727917,3,2,1,"Canteen"
"2019-01-05",4,2,1,37.8882567558839,131.8,43.1212765957447,48.6264065836512,-1.44629877554934,2,6,1,"Canteen"
"2019-01-06",0,1,1,22.4891084749825,129.8,31.1453333333333,31.5700558175994,-1.29766120868248,1,1,1,"Canteen"
"2019-01-07",2,1,1,34.5021738445571,143,24.2185792349727,20.3891981414179,-1.01773715544554,4,3,1,"Canteen"
"2019-01-08",2,1,1,20.9418241803366,138.1,19.3185792349727,16.2639738694392,-1.04803867904196,4,3,1,"Canteen"
"2019-01-09",1,1,1,7.6941536246885,99.4,-19.3814207650273,-16.3168790541473,-1.10952003126657,4,2,1,"Canteen"
"2019-01-10",1,1,1,8.64407311399172,109.8,-8.98142076502732,-7.56130100749873,-1.19998544953993,4,2,1,"Canteen"
"2019-01-11",1,1,1,8.89044430836136,123.5,4.71857923497268,3.9724893039518,-1.3255830690845,4,2,1,"Canteen"
"2019-01-12",0,0,1,12.0532153386599,67,-21.6787234042553,-24.4463638762926,-1.39352833312101,2,0,1,"Canteen"
"2019-01-13",0,1,1,17.6499291783243,119.6,20.9453333333333,21.2309605222257,-1.12995941297645,1,1,1,"Canteen"
"2019-01-14",2,2,1,30.0266548253379,166.4,47.6185792349727,40.0892487463772,-0.646653279518418,4,4,1,"Canteen"
"2019-01-15",1,1,1,7.79743547585965,107.1,-11.6814207650273,-9.83438376960942,-1.04847783155785,4,2,1,"Canteen"
"2019-01-16",1,1,1,8.87242920511673,126.5,7.71857923497268,6.49813681740812,-1.09151477811508,4,2,1,"Canteen"
"2019-01-17",1,1,1,7.80768851833766,113,-5.78142076502732,-4.86727699314533,-1.05594342432798,4,2,1,"Canteen"
"2019-01-18",1,1,1,9.44880944882637,102.6,-16.1814207650273,-13.6228550397939,-1.06253071206633,4,2,1,"Canteen"
"2019-01-19",0,0,1,13.0721077106857,73,-15.6787234042553,-17.680366611483,-1.36876681782771,2,0,1,"Canteen"
"2019-01-20",0,1,1,17.8751223771981,118.1,19.4453333333333,19.7105053317295,-1.4356892282046,1,1,1,"Canteen"
"2019-01-21",4,1,1,50.3253415288939,76.1,-42.6814207650273,-35.9327414086581,-1.33787933952942,4,5,1,"Canteen"
"2019-01-22",1,1,1,11.4821600755326,97.8,-20.9814207650273,-17.663891061324,-1.29835561309931,4,2,1,"Canteen"
"2019-01-23",1,1,1,12.3093460427474,130.7,11.9185792349727,10.0340433362469,-1.48236051725726,4,2,1,"Canteen"
"2019-01-24",1,1,1,6.60908465671713,108.5,-10.2814207650273,-8.65574826332981,-1.58160898584842,4,2,1,"Canteen"
"2019-01-25",1,1,1,6.68131723540499,122.5,3.71857923497268,3.13060679946635,-1.88989405200326,4,2,1,"Canteen"
"2019-01-26",0,0,1,17.2185946000243,80.8,-7.87872340425533,-8.88457016723051,-1.89078827138801,2,0,1,"Canteen"
"2019-01-27",0,1,1,17.2696265159482,116.8,18.1453333333333,18.3927774999662,-1.99544455167378,1,1,1,"Canteen"
"2019-01-28",2,1,1,27.5506805723586,144.6,25.8185792349727,21.7362101485946,-1.33480527191819,4,3,1,"Canteen"
"2019-01-29",1,1,1,11.3701363228298,97,-21.7814207650273,-18.3373970649124,-1.54867254715666,4,2,1,"Canteen"
"2019-01-30",1,1,1,6.22253967439171,118,-0.78142076502732,-0.657864470718128,-1.36466764299871,4,2,1,"Canteen"
"2019-01-31",1,1,1,7.39729680355495,110.6,-8.18142076502733,-6.88779500391039,-1.99133828317387,4,2,1,"Canteen"
"2019-02-01",1,1,1,6.66933280021539,115.2,-3.58142076502732,-3.01513548327735,-1.32119154392559,4,2,1,"Canteen"
"2019-02-02",0,0,1,17.1160743162683,88.8,0.121276595744675,0.136759519182306,-1.50556404166117,2,0,1,"Canteen"
"2019-02-03",0,1,1,22.7508241609052,130,31.3453333333333,31.7727831763323,-1.25944498177896,1,1,1,"Canteen"
"2019-02-04",2,1,1,34.7770038962483,140.9,22.1185792349727,18.6212448819984,-1.60620152673826,4,3,1,"Canteen"
"2019-02-05",1,1,1,7.0427267446457,126,7.21857923497268,6.07719556516539,-1.75770914472034,4,2,1,"Canteen"
"2019-02-06",1,1,1,7.88923316929557,101.5,-17.2814207650273,-14.5489257947279,-1.87891523910601,4,2,1,"Canteen"
"2019-02-07",1,1,1,6.78822509938002,111.1,-7.68142076502733,-6.46685375166767,-1.89296811961449,4,2,1,"Canteen"
"2019-02-08",1,1,1,6.72904153650476,105.9,-12.8814207650273,-10.8446427749919,-1.39672577665869,4,2,1,"Canteen"
"2019-02-09",0,0,1,15.0996688705514,90.5,1.82127659574468,2.05379207754504,-1.63708422125178,2,0,1,"Canteen"
"2019-02-10",0,1,1,25.1427922077131,133.6,34.9453333333333,35.421875633523,-1.15783477848255,1,1,1,"Canteen"
"2019-02-11",3,2,1,37.648904366531,154.7,35.9185792349727,30.2392234438975,-0.979530886563106,4,5,1,"Canteen"
"2019-02-12",1,1,1,7.83836717690402,111.9,-6.88142076502731,-5.7933477480793,-1.28078951246371,4,2,1,"Canteen"
"2019-02-13",1,1,1,7.57891812856604,103.4,-15.3814207650273,-12.9493490362055,-1.30933442599656,4,2,1,"Canteen"
"2019-02-14",1,1,1,7.22218803411459,99.7,-19.0814207650273,-16.0643143028017,-1.52803237890983,4,2,1,"Canteen"
"2019-02-15",1,1,1,7.38647412504785,107.7,-11.0814207650273,-9.32925426691815,-0.99841444474638,4,2,1,"Canteen"
"2019-02-16",0,0,1,15.6665248220496,86.7,-1.97872340425532,-2.23133952350104,-1.15484356275285,2,0,1,"Canteen"
"2019-02-17",0,1,1,18.4651022201398,120.7,22.0453333333333,22.3459609952562,-1.41186028672358,1,1,1,"Canteen"
"2019-02-18",2,2,1,32.2316614526827,148.7,29.9185792349727,25.1879284169848,-1.12489036932273,4,4,1,"Canteen"
"2019-02-19",1,1,1,7.09929573972177,112.8,-5.98142076502732,-5.03565349404241,-1.16441409575283,4,2,1,"Canteen"
"2019-02-20",1,1,1,7.21110255101005,110.7,-8.08142076502732,-6.80360675346183,-1.23950917597004,4,2,1,"Canteen"
"2019-02-21",1,1,1,9.19999999994764,121.2,2.41857923497268,2.03615954363527,-1.12093799667971,4,2,1,"Canteen"
"2019-02-22",1,1,1,7.24430811043844,118.2,-0.581420765027318,-0.489487969821034,-0.831097336192256,4,2,1,"Canteen"
"2019-02-23",4,2,1,37.4208498032814,134,45.3212765957447,51.1072722474148,-0.95390995504496,2,6,1,"Canteen"
"2019-02-24",0,1,1,24.0099979175332,123.8,25.1453333333333,25.4882350556149,-1.19425259470825,1,1,1,"Canteen"
"2019-02-25",2,2,1,35.4536316898508,154.5,35.7185792349727,30.0708469430004,-0.985679021785567,4,4,1,"Canteen"
"2019-02-26",1,1,1,8.52291030106081,125.4,6.61857923497269,5.57206606247413,-0.807822252850081,4,2,1,"Canteen"
"2019-02-27",2,1,1,22.4855509161015,130.8,12.0185792349727,10.1182315866955,-0.8025524226594,4,3,1,"Canteen"
"2019-02-28",3,2,1,39.0158941971038,166.8,48.0185792349727,40.4260017481713,-0.767420221388193,4,5,1,"Canteen"
"2019-03-01",3,4,1,37.8100515736264,174,55.2185792349727,46.4875557804665,-0.567166674142312,4,7,1,"Canteen"
"2019-03-02",4,2,1,36.8976964050504,133.1,44.4212765957447,50.0923726576933,-1.05336194269836,2,6,1,"Canteen"
"2019-03-03",0,1,1,22.1954950384029,117.1,18.4453333333333,18.6968685380654,-1.04453490578035,1,1,1,"Canteen"
"2019-03-04",3,4,1,39.5919183672701,174,55.2185792349727,46.4875557804665,-0.791573609762147,4,7,1,"Canteen"
"2019-03-05",1,1,1,7.06540869311296,122.9,4.11857923497269,3.46735980126054,-1.04320800136717,4,2,1,"Canteen"
"2019-03-06",2,3,1,36.3978021314454,168.9,50.1185792349727,42.1939550075908,-0.965917158570513,4,5,1,"Canteen"
"2019-03-07",1,1,1,7.36478105578032,114.8,-3.98142076502732,-3.35188848507154,-0.628208873851034,4,2,1,"Canteen"
"2019-03-08",1,1,1,7.15541752799669,115.5,-3.28142076502732,-2.76257073193172,-0.75600225597505,4,2,1,"Canteen"
